State,City,Order Date,Distributor_Name,Location,Beverage_Category,Beverage_Name,Price (INR),Rating,Rating Count
Karnataka,Bengaluru,2025-09-06 00:00:00,Bhopal Beverage Hub,Kengeri,Packaged Water,Aquafina Sparkling,52.0,4.5,25
Karnataka,Bengaluru,16/02/2025,Kochi Beverage Depot,Kengeri,Juice,Tropicana Guava,52.0,4.4,37
Karnataka,Bengaluru,2025-06-07 00:00:00,Patna Beverage Depot,Kengeri,Energy Drink,Sting Energy,117.0,4.0,0
Karnataka,Bengaluru,31/08/2025,Bhubaneswar Pepsi Hub,Kengeri,Carbonated Soft Drink,Mountain Dew,117.0,4.0,0
Karnataka,Bengaluru,16/02/2025,Ahmedabad Beverage Depot,Kengeri,Juice,Tropicana Apple,117.0,4.0,0
Karnataka,Bengaluru,28/01/2025,Raipur Beverage Depot,Kengeri,Iced Tea,Lipton Ice Tea Peach,156.0,4.7,33
Karnataka,Bengaluru,16/02/2025,Amritsar Beverage Hub,Kengeri,Carbonated Soft Drink,Pepsi Black,156.0,4.5,34
Karnataka,Bengaluru,19/06/2025,Faridabad Pepsi Hub,Kengeri,Carbonated Soft Drink,Pepsi Black,130.0,5.0,20
Karnataka,Bengaluru,14/02/2025,Nagpur Supply Center,Kengeri,Carbonated Soft Drink,Mirinda Orange,130.0,4.5,68
Karnataka,Bengaluru,16/02/2025,Haryana Retail Distributor,Kengeri,Carbonated Soft Drink,Pepsi,143.0,3.0,16
Karnataka,Bengaluru,2025-04-07 00:00:00,Coimbatore Distribution Center,Kengeri,Iced Tea,Lipton Ice Tea Lemon,130.0,4.7,54
Karnataka,Bengaluru,14/05/2025,Haryana Retail Distributor,Kengeri,Sports Drink,Gatorade Orange,124.0,4.3,4
Karnataka,Bengaluru,28/01/2025,Bangalore Beverage Depot,Kengeri,Iced Tea,Lipton Ice Tea Peach,143.0,3.8,18
Karnataka,Bengaluru,28/01/2025,Bhopal Beverage Hub,Kengeri,Juice,Tropicana Apple,104.0,4.3,446
Karnataka,Bengaluru,18/04/2025,Noida Beverage Distributor,Kengeri,Packaged Water,Aquafina Water,124.0,3.0,21
Karnataka,Bengaluru,13/02/2025,Punjab Beverage Depot,Kengeri,Carbonated Soft Drink,7UP,124.0,4.0,7
Karnataka,Bengaluru,16/02/2025,Bhopal Beverage Hub,Kengeri,Iced Tea,Lipton Ice Tea Lemon,104.0,4.5,251
Karnataka,Bengaluru,30/01/2025,Nagpur Supply Center,Kengeri,Carbonated Soft Drink,Pepsi,124.0,2.5,14
Karnataka,Bengaluru,2025-09-07 00:00:00,Raipur Beverage Depot,Kengeri,Carbonated Soft Drink,Mountain Dew,130.0,4.0,0
Karnataka,Bengaluru,16/02/2025,Delhi NCR Distribution,Kengeri,Packaged Water,Aquafina Water,91.0,4.6,75
Karnataka,Bengaluru,2025-08-05 00:00:00,Patna Beverage Depot,Kengeri,Energy Drink,Sting Gold Rush,85.0,4.5,145
Karnataka,Bengaluru,2025-02-04 00:00:00,Faridabad Pepsi Hub,Kengeri,Carbonated Soft Drink,Mirinda Orange,85.0,4.6,21
Karnataka,Bengaluru,2025-05-08 00:00:00,Gurgaon Beverage Depot,Kengeri,Iced Tea,Lipton Ice Tea Lemon,78.0,4.9,5
Karnataka,Bengaluru,19/08/2025,Hyderabad Beverage Hub,Kengeri,Juice,Tropicana Guava,78.0,4.0,45
Karnataka,Bengaluru,2025-09-07 00:00:00,Delhi NCR Distribution,Kengeri,Iced Tea,Lipton Ice Tea Lemon,72.0,4.6,52
Karnataka,Bengaluru,13/08/2025,Udaipur Distribution Hub,Kengeri,Juice,Tropicana Pineapple,85.0,4.0,0
Karnataka,Bengaluru,2025-09-05 00:00:00,Pune Pepsi Distributor,Kengeri,Packaged Water,Aquafina Water,72.0,3.8,41
Karnataka,Bengaluru,2025-01-05 00:00:00,Coimbatore Distribution Center,Kengeri,Carbonated Soft Drink,Mirinda Lemon,78.0,2.2,9
Karnataka,Bengaluru,27/01/2025,Delhi NCR Distribution,Kengeri,Iced Tea,Lipton Ice Tea Peach,78.0,4.0,0
Karnataka,Bengaluru,2025-09-07 00:00:00,Bangalore Beverage Depot,Kengeri,Juice,Tropicana Guava,78.0,4.0,0
Karnataka,Bengaluru,2025-01-05 00:00:00,Punjab Beverage Depot,Kengeri,Energy Drink,Sting Gold Rush,81.0,3.3,21
Karnataka,Bengaluru,26/04/2025,Pune Pepsi Distributor,Kengeri,Juice,Tropicana Mixed Fruit,78.0,4.0,0
Karnataka,Bengaluru,24/07/2025,Ranchi Supply Distributor,Kengeri,Carbonated Soft Drink,Mountain Dew,72.0,4.0,0
Karnataka,Bengaluru,21/08/2025,Surat Retail Distributor,Kengeri,Flavored Drink,Nimbooz Lemon,35.0,4.2,23
Karnataka,Bengaluru,2025-03-01 00:00:00,Udaipur Distribution Hub,Rajarajeshwari Nagar,Juice,Slice Mango,169.0,4.5,19
Karnataka,Bengaluru,13/04/2025,Kochi Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP Nimbooz,315.0,4.1,1
Karnataka,Bengaluru,17/07/2025,Patna Beverage Depot,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,130.0,4.9,6
Karnataka,Bengaluru,19/07/2025,Haryana Retail Distributor,Rajarajeshwari Nagar,Sports Drink,Gatorade Lemon,180.0,4.0,0
Karnataka,Bengaluru,2025-04-06 00:00:00,Raipur Beverage Depot,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,35.0,5.0,3
Karnataka,Bengaluru,17/05/2025,Chandigarh Distribution Center,Rajarajeshwari Nagar,Juice,Tropicana Mixed Fruit,47.0,3.8,3
Karnataka,Bengaluru,16/02/2025,Delhi NCR Distribution,Rajarajeshwari Nagar,Packaged Water,Aquafina Water,270.0,4.4,19
Karnataka,Bengaluru,14/06/2025,Ludhiana Pepsi Distributor,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,299.0,4.4,2
Karnataka,Bengaluru,13/08/2025,Raipur Beverage Depot,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Lemon,195.0,4.0,0
Karnataka,Bengaluru,20/02/2025,Nagpur Supply Center,Rajarajeshwari Nagar,Carbonated Soft Drink,Mountain Dew,260.0,4.4,12
Karnataka,Bengaluru,22/08/2025,Amritsar Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Apple,260.0,4.0,0
Karnataka,Bengaluru,21/06/2025,Noida Beverage Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP Nimbooz,375.0,4.0,0
Karnataka,Bengaluru,2025-01-06 00:00:00,Delhi NCR Distribution,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Masala Soda,315.0,3.9,1
Karnataka,Bengaluru,26/07/2025,Hyderabad Beverage Hub,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,245.0,4.7,15
Karnataka,Bengaluru,28/02/2025,Hyderabad Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Apple,120.0,4.2,177
Karnataka,Bengaluru,28/04/2025,Surat Retail Distributor,Rajarajeshwari Nagar,Energy Drink,Sting Energy,299.0,4.4,54
Karnataka,Bengaluru,2025-09-06 00:00:00,Kochi Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,170.0,4.2,102
Karnataka,Bengaluru,2025-06-04 00:00:00,Udaipur Distribution Hub,Rajarajeshwari Nagar,Sports Drink,Gatorade Orange,190.0,4.6,34
Karnataka,Bengaluru,2025-04-08 00:00:00,Amritsar Beverage Hub,Rajarajeshwari Nagar,Juice,Tropicana Mixed Fruit,190.0,4.1,67
Karnataka,Bengaluru,21/08/2025,Udaipur Distribution Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,35.0,4.4,26
Karnataka,Bengaluru,29/06/2025,Delhi NCR Distribution,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi,290.0,4.2,19
Karnataka,Bengaluru,23/04/2025,Surat Retail Distributor,Rajarajeshwari Nagar,Juice,Tropicana Apple,290.0,4.5,7
Karnataka,Bengaluru,16/02/2025,Jaipur Beverage Distributor,Rajarajeshwari Nagar,Juice,Slice Mango,20.0,4.1,44
Karnataka,Bengaluru,29/08/2025,Chennai Pepsi Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,230.0,3.8,7
Karnataka,Bengaluru,2025-05-07 00:00:00,Noida Beverage Distributor,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Lemon,180.0,4.3,127
Karnataka,Bengaluru,21/02/2025,Ranchi Supply Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,120.0,4.2,177
Karnataka,Bengaluru,2025-12-01 00:00:00,Gurgaon Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP Nimbooz,180.0,4.3,30
Karnataka,Bengaluru,2025-08-02 00:00:00,Ahmedabad Beverage Depot,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Masala Soda,299.0,4.4,54
Karnataka,Bengaluru,2025-10-05 00:00:00,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Apple,140.0,3.2,8
Karnataka,Bengaluru,2025-11-05 00:00:00,Faridabad Pepsi Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,170.0,4.2,102
Karnataka,Bengaluru,23/04/2025,Udaipur Distribution Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP Nimbooz,190.0,4.6,34
Karnataka,Bengaluru,2025-11-04 00:00:00,Ghaziabad Supply Chain,Rajarajeshwari Nagar,Carbonated Soft Drink,Mountain Dew,190.0,4.1,67
Karnataka,Bengaluru,23/04/2025,Amritsar Beverage Hub,Rajarajeshwari Nagar,Packaged Water,Aquafina Water,190.0,4.2,11
Karnataka,Bengaluru,2025-03-07 00:00:00,Jaipur Beverage Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Orange,190.0,3.3,16
Karnataka,Bengaluru,16/02/2025,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,180.0,4.2,8
Karnataka,Bengaluru,2025-06-07 00:00:00,Delhi NCR Distribution,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,35.0,4.4,26
Karnataka,Bengaluru,23/04/2025,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Juice,Tropicana Pineapple,200.0,4.4,7
Karnataka,Bengaluru,2025-02-01 00:00:00,Mumbai Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Lemon,190.0,4.0,0
Karnataka,Bengaluru,2025-10-05 00:00:00,Coimbatore Distribution Center,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,290.0,4.2,19
Karnataka,Bengaluru,2025-08-08 00:00:00,Surat Retail Distributor,Rajarajeshwari Nagar,Juice,Tropicana Apple,290.0,4.8,3
Karnataka,Bengaluru,23/02/2025,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,290.0,4.5,7
Karnataka,Bengaluru,16/02/2025,Udaipur Distribution Hub,Rajarajeshwari Nagar,Juice,Tropicana Mixed Fruit,290.0,3.8,5
Karnataka,Bengaluru,17/08/2025,Noida Beverage Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Orange,300.0,4.9,4
Karnataka,Bengaluru,2025-12-08 00:00:00,Delhi NCR Distribution,Rajarajeshwari Nagar,Juice,Tropicana Orange,300.0,4.0,0
Karnataka,Bengaluru,13/08/2025,Bangalore Beverage Depot,Rajarajeshwari Nagar,Energy Drink,Sting Energy,200.0,3.5,4
Karnataka,Bengaluru,2025-09-05 00:00:00,Kolkata Beverage Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP Nimbooz,220.0,4.0,0
Karnataka,Bengaluru,27/05/2025,Coimbatore Distribution Center,Rajarajeshwari Nagar,Juice,Tropicana Mixed Fruit,190.0,4.0,0
Karnataka,Bengaluru,2025-06-05 00:00:00,Bhopal Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP Nimbooz,20.0,4.1,44
Karnataka,Bengaluru,2025-10-05 00:00:00,Indore Pepsi Distributor,Rajarajeshwari Nagar,Sports Drink,Gatorade Orange,100.0,3.6,13
Karnataka,Bengaluru,22/02/2025,Amritsar Beverage Hub,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,120.0,4.7,3
Karnataka,Bengaluru,21/06/2025,Pune Pepsi Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Mountain Dew,230.0,3.8,7
Karnataka,Bengaluru,2025-06-08 00:00:00,Noida Beverage Distributor,Rajarajeshwari Nagar,Juice,Tropicana Guava,150.0,2.4,4
Karnataka,Bengaluru,2025-09-06 00:00:00,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi,80.0,3.3,14
Karnataka,Bengaluru,17/07/2025,Ranchi Supply Distributor,Rajarajeshwari Nagar,Juice,Tropicana Guava,60.0,4.0,0
Karnataka,Bengaluru,2025-09-06 00:00:00,Noida Beverage Distributor,Rajarajeshwari Nagar,Energy Drink,Sting Energy,70.0,4.7,6
Karnataka,Bengaluru,16/02/2025,Punjab Beverage Depot,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,45.0,4.0,0
Karnataka,Bengaluru,2025-02-07 00:00:00,Kochi Beverage Depot,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,45.0,4.0,0
Karnataka,Bengaluru,22/07/2025,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Energy Drink,Sting Gold Rush,65.0,4.0,0
Karnataka,Bengaluru,2025-03-07 00:00:00,Haryana Retail Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP Nimbooz,70.0,4.0,0
Karnataka,Bengaluru,2025-03-05 00:00:00,Bangalore Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP Nimbooz,100.0,4.0,0
Karnataka,Bengaluru,25/05/2025,Chandigarh Distribution Center,Rajarajeshwari Nagar,Juice,Tropicana Apple,45.0,4.0,0
Karnataka,Bengaluru,2025-07-02 00:00:00,Ghaziabad Supply Chain,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,55.0,4.0,0
Karnataka,Bengaluru,24/01/2025,Coimbatore Distribution Center,Rajarajeshwari Nagar,Juice,Tropicana Guava,22.0,4.0,0
Karnataka,Bengaluru,16/02/2025,Mumbai Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,85.0,4.0,0
Karnataka,Bengaluru,26/04/2025,Patna Beverage Depot,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,130.0,4.0,0
Karnataka,Bengaluru,2025-08-04 00:00:00,Chandigarh Distribution Center,Rajarajeshwari Nagar,Energy Drink,Sting Gold Rush,440.0,4.0,0
Karnataka,Bengaluru,17/07/2025,Chennai Pepsi Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi,110.0,3.8,6
Karnataka,Bengaluru,2025-02-08 00:00:00,Chennai Pepsi Distributor,Rajarajeshwari Nagar,Energy Drink,Sting Energy,90.0,4.0,0
Karnataka,Bengaluru,19/05/2025,Bhopal Beverage Hub,Rajarajeshwari Nagar,Juice,Tropicana Orange,160.0,5.0,5
Karnataka,Bengaluru,28/08/2025,Chennai Pepsi Distributor,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,90.0,3.7,6
Karnataka,Bengaluru,24/05/2025,Jaipur Beverage Distributor,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,239.0,4.0,0
Karnataka,Bengaluru,2025-07-04 00:00:00,Raipur Beverage Depot,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Masala Soda,249.0,4.0,0
Karnataka,Bengaluru,20/07/2025,Coimbatore Distribution Center,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,239.0,4.0,0
Karnataka,Bengaluru,2025-04-05 00:00:00,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,440.0,4.0,0
Karnataka,Bengaluru,2025-06-07 00:00:00,Patna Beverage Depot,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,239.0,4.0,0
Karnataka,Bengaluru,16/02/2025,Patna Beverage Depot,Rajarajeshwari Nagar,Juice,Tropicana Guava,440.0,4.0,0
Karnataka,Bengaluru,27/07/2025,Noida Beverage Distributor,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Lemon,440.0,4.0,0
Karnataka,Bengaluru,2025-03-04 00:00:00,Ranchi Supply Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP Nimbooz,440.0,4.0,0
Karnataka,Bengaluru,2025-03-01 00:00:00,Udaipur Distribution Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mountain Dew,239.0,4.0,0
Karnataka,Bengaluru,28/05/2025,Jabalpur Distribution Center,Rajarajeshwari Nagar,Energy Drink,Sting Energy,239.0,4.0,0
Karnataka,Bengaluru,2025-06-07 00:00:00,Chennai Pepsi Distributor,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Lemon,239.0,4.0,0
Karnataka,Bengaluru,13/06/2025,Amritsar Beverage Hub,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,239.0,3.8,3
Karnataka,Bengaluru,27/05/2025,Nagpur Supply Center,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,239.0,4.0,0
Karnataka,Bengaluru,16/02/2025,Kochi Beverage Depot,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,239.0,4.0,0
Karnataka,Bengaluru,14/07/2025,Chennai Pepsi Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Mountain Dew,239.0,4.0,0
Karnataka,Bengaluru,27/05/2025,Haryana Retail Distributor,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,239.0,4.0,3
Karnataka,Bengaluru,28/05/2025,Bhopal Beverage Hub,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Masala Soda,239.0,4.0,0
Karnataka,Bengaluru,2025-06-04 00:00:00,Coimbatore Distribution Center,Rajarajeshwari Nagar,Sports Drink,Gatorade Orange,239.0,4.0,0
Karnataka,Bengaluru,18/07/2025,Jabalpur Distribution Center,Rajarajeshwari Nagar,Juice,Slice Mango,239.0,4.0,0
Karnataka,Bengaluru,21/02/2025,Ahmedabad Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,239.0,4.0,0
Karnataka,Bengaluru,21/08/2025,Ghaziabad Supply Chain,Rajarajeshwari Nagar,Juice,Slice Mango,239.0,4.0,0
Karnataka,Bengaluru,2025-10-06 00:00:00,Hyderabad Beverage Hub,Rajarajeshwari Nagar,Juice,Tropicana Pineapple,239.0,4.0,0
Karnataka,Bengaluru,17/06/2025,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Packaged Water,Aquafina Water,239.0,4.0,0
Karnataka,Bengaluru,2025-08-05 00:00:00,Amritsar Beverage Hub,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Masala Soda,239.0,4.0,0
Karnataka,Bengaluru,2025-08-02 00:00:00,Ranchi Supply Distributor,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Lemon,440.0,4.0,0
Karnataka,Bengaluru,16/02/2025,Coimbatore Distribution Center,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Orange,440.0,4.0,0
Karnataka,Bengaluru,14/04/2025,Gurgaon Beverage Depot,Rajarajeshwari Nagar,Packaged Water,Aquafina Water,239.0,4.0,0
Karnataka,Bengaluru,2025-09-05 00:00:00,Punjab Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi,450.0,4.0,0
Karnataka,Bengaluru,2025-11-01 00:00:00,Faridabad Pepsi Hub,Rajarajeshwari Nagar,Energy Drink,Sting Gold Rush,440.0,4.0,0
Karnataka,Bengaluru,2025-08-08 00:00:00,Hyderabad Beverage Hub,Rajarajeshwari Nagar,Energy Drink,Sting Gold Rush,440.0,4.0,0
Karnataka,Bengaluru,2025-04-07 00:00:00,Bhopal Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi,159.0,4.0,0
Karnataka,Bengaluru,2025-05-08 00:00:00,Bangalore Beverage Depot,Rajarajeshwari Nagar,Sports Drink,Gatorade Lemon,159.0,4.0,0
Karnataka,Bengaluru,27/06/2025,Kochi Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP Nimbooz,90.0,4.0,0
Karnataka,Bengaluru,31/05/2025,Bhopal Beverage Hub,Rajarajeshwari Nagar,Juice,Tropicana Orange,159.0,3.9,4
Karnataka,Bengaluru,2025-08-06 00:00:00,Chandigarh Distribution Center,Rajarajeshwari Nagar,Sports Drink,Gatorade Lemon,149.0,4.4,6
Karnataka,Bengaluru,2025-10-08 00:00:00,Hyderabad Beverage Hub,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,159.0,3.2,6
Karnataka,Bengaluru,2025-11-02 00:00:00,Udaipur Distribution Hub,Rajarajeshwari Nagar,Energy Drink,Sting Gold Rush,159.0,4.0,0
Karnataka,Bengaluru,2025-09-04 00:00:00,Kochi Beverage Depot,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,169.0,4.0,0
Karnataka,Bengaluru,2025-07-01 00:00:00,Surat Retail Distributor,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Masala Soda,160.0,5.0,5
Karnataka,Bengaluru,24/05/2025,Patna Beverage Depot,Rajarajeshwari Nagar,Juice,Tropicana Pineapple,169.0,4.0,0
Karnataka,Bengaluru,16/02/2025,Amritsar Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mountain Dew,169.0,4.0,0
Karnataka,Bengaluru,22/04/2025,Hyderabad Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Lemon,159.0,2.3,3
Karnataka,Bengaluru,16/02/2025,Gurgaon Beverage Depot,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,170.0,2.7,12
Karnataka,Bengaluru,23/04/2025,Kochi Beverage Depot,Rajarajeshwari Nagar,Sports Drink,Gatorade Orange,149.0,3.8,6
Karnataka,Bengaluru,2025-02-01 00:00:00,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Juice,Slice Mango,90.0,3.7,6
Karnataka,Bengaluru,2025-09-05 00:00:00,Ranchi Supply Distributor,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,260.0,5.0,3
Karnataka,Bengaluru,17/02/2025,Hyderabad Beverage Hub,Rajarajeshwari Nagar,Juice,Tropicana Guava,110.0,3.8,6
Karnataka,Bengaluru,20/05/2025,Udaipur Distribution Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,239.0,4.0,0
Karnataka,Bengaluru,16/07/2025,Bhopal Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Orange,239.0,4.0,0
Karnataka,Bengaluru,2025-06-02 00:00:00,Bhopal Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Orange,239.0,4.0,0
Karnataka,Bengaluru,2025-09-06 00:00:00,Coimbatore Distribution Center,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,169.0,4.5,3
Karnataka,Bengaluru,2025-09-01 00:00:00,Ludhiana Pepsi Distributor,Rajarajeshwari Nagar,Juice,Slice Mango,169.0,4.0,0
Karnataka,Bengaluru,21/08/2025,Indore Pepsi Distributor,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Lemon,235.0,3.2,3
Karnataka,Bengaluru,2025-09-04 00:00:00,Surat Retail Distributor,Rajarajeshwari Nagar,Juice,Slice Mango,149.0,4.0,0
Karnataka,Bengaluru,27/05/2025,Surat Retail Distributor,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Lemon,169.0,4.0,0
Karnataka,Bengaluru,17/02/2025,Kochi Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Orange,189.0,4.0,0
Karnataka,Bengaluru,27/07/2025,Hyderabad Beverage Hub,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,179.0,4.0,0
Karnataka,Bengaluru,2025-11-05 00:00:00,Patna Beverage Depot,Rajarajeshwari Nagar,Energy Drink,Sting Energy,179.0,4.0,0
Karnataka,Bengaluru,28/05/2025,Raipur Beverage Depot,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,159.0,4.0,0
Karnataka,Bengaluru,2025-01-06 00:00:00,Indore Pepsi Distributor,Rajarajeshwari Nagar,Juice,Tropicana Mixed Fruit,159.0,4.0,0
Karnataka,Bengaluru,23/02/2025,Chennai Pepsi Distributor,Rajarajeshwari Nagar,Juice,Tropicana Mixed Fruit,25.0,4.2,7
Karnataka,Bengaluru,30/04/2025,Faridabad Pepsi Hub,Rajarajeshwari Nagar,Juice,Tropicana Guava,45.0,5.0,5
Karnataka,Bengaluru,2025-10-06 00:00:00,Nagpur Supply Center,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,55.0,4.0,0
Karnataka,Bengaluru,2025-01-06 00:00:00,Kolkata Beverage Distributor,Rajarajeshwari Nagar,Juice,Tropicana Apple,30.0,4.4,4
Karnataka,Bengaluru,26/04/2025,Haryana Retail Distributor,Rajarajeshwari Nagar,Sports Drink,Gatorade Lemon,50.0,5.0,3
Karnataka,Bengaluru,16/02/2025,Nagpur Supply Center,Rajarajeshwari Nagar,Energy Drink,Sting Gold Rush,40.0,3.8,3
Karnataka,Bengaluru,23/04/2025,Pune Pepsi Distributor,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,50.0,4.0,0
Karnataka,Bengaluru,19/07/2025,Pune Pepsi Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,45.0,4.7,4
Karnataka,Bengaluru,13/06/2025,Raipur Beverage Depot,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,189.0,4.5,8
Karnataka,Bengaluru,15/06/2025,Raipur Beverage Depot,Rajarajeshwari Nagar,Juice,Tropicana Mixed Fruit,189.0,4.0,0
Karnataka,Bengaluru,14/04/2025,Patna Beverage Depot,Rajarajeshwari Nagar,Packaged Water,Aquafina Water,189.0,4.0,0
Karnataka,Bengaluru,16/02/2025,Kochi Beverage Depot,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,189.0,4.0,0
Karnataka,Bengaluru,15/08/2025,Jabalpur Distribution Center,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,189.0,4.0,0
Karnataka,Bengaluru,22/04/2025,Pune Pepsi Distributor,Rajarajeshwari Nagar,Juice,Tropicana Pineapple,189.0,4.0,0
Karnataka,Bengaluru,2025-05-08 00:00:00,Coimbatore Distribution Center,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,189.0,4.0,0
Karnataka,Bengaluru,2025-09-04 00:00:00,Gurgaon Beverage Depot,Rajarajeshwari Nagar,Juice,Tropicana Orange,189.0,4.0,0
Karnataka,Bengaluru,2025-02-06 00:00:00,Gurgaon Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,189.0,4.0,0
Karnataka,Bengaluru,2025-03-04 00:00:00,Kochi Beverage Depot,Rajarajeshwari Nagar,Juice,Tropicana Apple,189.0,4.0,0
Karnataka,Bengaluru,26/05/2025,Jaipur Beverage Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,189.0,4.0,0
